date,city,zone,population,temperature,rainfall,water_demand_mld
2023-05-05,Coimbatore,ALL,2300000,25.25,4.52,460.0
2023-05-05,Coimbatore,East,1035000,25.25,4.52,207.0
2023-05-05,Coimbatore,West,1265000,25.25,4.52,253.0
2023-05-06,Coimbatore,ALL,2300000,32.36,3.85,483.0
2023-05-06,Coimbatore,East,1035000,32.36,3.85,217.35
2023-05-06,Coimbatore,West,1265000,32.36,3.85,265.65
2023-05-07,Coimbatore,ALL,2300000,27.1,2.9,460.0
2023-05-07,Coimbatore,East,1035000,27.1,2.9,207.0
2023-05-07,Coimbatore,West,1265000,27.1,2.9,253.0
2023-05-08,Coimbatore,ALL,2300000,29.99,0.68,460.0
2023-05-08,Coimbatore,East,1035000,29.99,0.68,207.0
2023-05-08,Coimbatore,West,1265000,29.99,0.68,253.0
2023-05-09,Coimbatore,ALL,2300000,34.51,4.75,483.0
2023-05-09,Coimbatore,East,1035000,34.51,4.75,217.35
2023-05-09,Coimbatore,West,1265000,34.51,4.75,265.65
2023-05-10,Coimbatore,ALL,2300000,29.34,3.05,460.0
2023-05-10,Coimbatore,East,1035000,29.34,3.05,207.0
2023-05-10,Coimbatore,West,1265000,29.34,3.05,253.0
2023-05-11,Coimbatore,ALL,2300000,30.63,0.0,460.0
2023-05-11,Coimbatore,East,1035000,30.63,0.0,207.0
2023-05-11,Coimbatore,West,1265000,30.63,0.0,253.0
2023-05-12,Coimbatore,ALL,2300000,29.26,1.64,460.0
2023-05-12,Coimbatore,East,1035000,29.26,1.64,207.0
2023-05-12,Coimbatore,West,1265000,29.26,1.64,253.0
2023-05-13,Coimbatore,ALL,2300000,27.0,2.44,460.0
2023-05-13,Coimbatore,East,1035000,27.0,2.44,207.0
2023-05-13,Coimbatore,West,1265000,27.0,2.44,253.0
2023-05-14,Coimbatore,ALL,2300000,35.39,4.28,483.0
2023-05-14,Coimbatore,East,1035000,35.39,4.28,217.35
2023-05-14,Coimbatore,West,1265000,35.39,4.28,265.65
2023-05-15,Coimbatore,ALL,2300000,28.29,4.15,460.0
2023-05-15,Coimbatore,East,1035000,28.29,4.15,207.0
2023-05-15,Coimbatore,West,1265000,28.29,4.15,253.0
2023-05-16,Coimbatore,ALL,2300000,34.2,4.85,483.0
2023-05-16,Coimbatore,East,1035000,34.2,4.85,217.35
2023-05-16,Coimbatore,West,1265000,34.2,4.85,265.65
2023-05-17,Coimbatore,ALL,2300000,30.18,1.71,460.0
2023-05-17,Coimbatore,East,1035000,30.18,1.71,207.0
2023-05-17,Coimbatore,West,1265000,30.18,1.71,253.0
2023-05-18,Coimbatore,ALL,2300000,32.09,3.79,483.0
2023-05-18,Coimbatore,East,1035000,32.09,3.79,217.35
2023-05-18,Coimbatore,West,1265000,32.09,3.79,265.65
2023-05-19,Coimbatore,ALL,2300000,32.69,4.27,483.0
2023-05-19,Coimbatore,East,1035000,32.69,4.27,217.35
2023-05-19,Coimbatore,West,1265000,32.69,4.27,265.65
2023-05-20,Coimbatore,ALL,2300000,33.15,1.93,483.0
2023-05-20,Coimbatore,East,1035000,33.15,1.93,217.35
2023-05-20,Coimbatore,West,1265000,33.15,1.93,265.65
2023-05-21,Coimbatore,ALL,2300000,33.95,3.4,483.0
2023-05-21,Coimbatore,East,1035000,33.95,3.4,217.35
2023-05-21,Coimbatore,West,1265000,33.95,3.4,265.65
2023-05-22,Coimbatore,ALL,2300000,36.23,1.62,483.0
2023-05-22,Coimbatore,East,1035000,36.23,1.62,217.35
2023-05-22,Coimbatore,West,1265000,36.23,1.62,265.65
2023-05-23,Coimbatore,ALL,2300000,35.21,3.4,483.0
2023-05-23,Coimbatore,East,1035000,35.21,3.4,217.35
2023-05-23,Coimbatore,West,1265000,35.21,3.4,265.65
2023-05-24,Coimbatore,ALL,2300000,28.05,2.03,460.0
2023-05-24,Coimbatore,East,1035000,28.05,2.03,207.0
2023-05-24,Coimbatore,West,1265000,28.05,2.03,253.0
2023-05-25,Coimbatore,ALL,2300000,29.04,3.85,460.0
2023-05-25,Coimbatore,East,1035000,29.04,3.85,207.0
2023-05-25,Coimbatore,West,1265000,29.04,3.85,253.0
2023-05-26,Coimbatore,ALL,2300000,31.57,1.85,460.0
2023-05-26,Coimbatore,East,1035000,31.57,1.85,207.0
2023-05-26,Coimbatore,West,1265000,31.57,1.85,253.0
2023-05-27,Coimbatore,ALL,2300000,29.93,7.28,437.0
2023-05-27,Coimbatore,East,1035000,29.93,7.28,196.65
2023-05-27,Coimbatore,West,1265000,29.93,7.28,240.35
2023-05-28,Coimbatore,ALL,2300000,35.18,3.87,483.0
2023-05-28,Coimbatore,East,1035000,35.18,3.87,217.35
2023-05-28,Coimbatore,West,1265000,35.18,3.87,265.65
2023-05-29,Coimbatore,ALL,2300000,30.11,3.24,460.0
2023-05-29,Coimbatore,East,1035000,30.11,3.24,207.0
2023-05-29,Coimbatore,West,1265000,30.11,3.24,253.0
2023-05-30,Coimbatore,ALL,2300000,31.84,0.95,460.0
2023-05-30,Coimbatore,East,1035000,31.84,0.95,207.0
2023-05-30,Coimbatore,West,1265000,31.84,0.95,253.0
2023-05-31,Coimbatore,ALL,2300000,29.23,0.0,460.0
2023-05-31,Coimbatore,East,1035000,29.23,0.0,207.0
2023-05-31,Coimbatore,West,1265000,29.23,0.0,253.0
2023-06-01,Coimbatore,ALL,2300000,31.2,4.29,460.0
2023-06-01,Coimbatore,East,1035000,31.2,4.29,207.0
2023-06-01,Coimbatore,West,1265000,31.2,4.29,253.0
2023-06-02,Coimbatore,ALL,2300000,28.55,6.15,437.0
2023-06-02,Coimbatore,East,1035000,28.55,6.15,196.65
2023-06-02,Coimbatore,West,1265000,28.55,6.15,240.35
2023-06-03,Coimbatore,ALL,2300000,26.32,0.07,460.0
2023-06-03,Coimbatore,East,1035000,26.32,0.07,207.0
2023-06-03,Coimbatore,West,1265000,26.32,0.07,253.0
2023-06-04,Coimbatore,ALL,2300000,30.67,5.09,460.0
2023-06-04,Coimbatore,East,1035000,30.67,5.09,207.0
2023-06-04,Coimbatore,West,1265000,30.67,5.09,253.0
2023-06-05,Coimbatore,ALL,2300000,35.05,2.08,483.0
2023-06-05,Coimbatore,East,1035000,35.05,2.08,217.35
2023-06-05,Coimbatore,West,1265000,35.05,2.08,265.65
2023-06-06,Coimbatore,ALL,2300000,33.24,2.92,483.0
2023-06-06,Coimbatore,East,1035000,33.24,2.92,217.35
2023-06-06,Coimbatore,West,1265000,33.24,2.92,265.65
2023-06-07,Coimbatore,ALL,2300000,29.48,4.77,460.0
2023-06-07,Coimbatore,East,1035000,29.48,4.77,207.0
2023-06-07,Coimbatore,West,1265000,29.48,4.77,253.0
2023-06-08,Coimbatore,ALL,2300000,31.96,0.0,460.0
2023-06-08,Coimbatore,East,1035000,31.96,0.0,207.0
2023-06-08,Coimbatore,West,1265000,31.96,0.0,253.0
2023-06-09,Coimbatore,ALL,2300000,34.43,5.76,483.0
2023-06-09,Coimbatore,East,1035000,34.43,5.76,217.35
2023-06-09,Coimbatore,West,1265000,34.43,5.76,265.65
2023-06-10,Coimbatore,ALL,2300000,28.12,3.79,460.0
2023-06-10,Coimbatore,East,1035000,28.12,3.79,207.0
2023-06-10,Coimbatore,West,1265000,28.12,3.79,253.0
2023-06-11,Coimbatore,ALL,2300000,31.48,3.52,460.0
2023-06-11,Coimbatore,East,1035000,31.48,3.52,207.0
2023-06-11,Coimbatore,West,1265000,31.48,3.52,253.0
2023-06-12,Coimbatore,ALL,2300000,28.35,1.66,460.0
2023-06-12,Coimbatore,East,1035000,28.35,1.66,207.0
2023-06-12,Coimbatore,West,1265000,28.35,1.66,253.0
2023-06-13,Coimbatore,ALL,2300000,29.92,5.35,460.0
2023-06-13,Coimbatore,East,1035000,29.92,5.35,207.0
2023-06-13,Coimbatore,West,1265000,29.92,5.35,253.0
2023-06-14,Coimbatore,ALL,2300000,31.63,2.26,460.0
2023-06-14,Coimbatore,East,1035000,31.63,2.26,207.0
2023-06-14,Coimbatore,West,1265000,31.63,2.26,253.0
2023-06-15,Coimbatore,ALL,2300000,32.32,0.0,483.0
2023-06-15,Coimbatore,East,1035000,32.32,0.0,217.35
2023-06-15,Coimbatore,West,1265000,32.32,0.0,265.65
2023-06-16,Coimbatore,ALL,2300000,33.45,0.0,483.0
2023-06-16,Coimbatore,East,1035000,33.45,0.0,217.35
2023-06-16,Coimbatore,West,1265000,33.45,0.0,265.65
2023-06-17,Coimbatore,ALL,2300000,28.91,0.76,460.0
2023-06-17,Coimbatore,East,1035000,28.91,0.76,207.0
2023-06-17,Coimbatore,West,1265000,28.91,0.76,253.0
2023-06-18,Coimbatore,ALL,2300000,26.12,5.32,460.0
2023-06-18,Coimbatore,East,1035000,26.12,5.32,207.0
2023-06-18,Coimbatore,West,1265000,26.12,5.32,253.0
2023-06-19,Coimbatore,ALL,2300000,28.6,3.69,460.0
2023-06-19,Coimbatore,East,1035000,28.6,3.69,207.0
2023-06-19,Coimbatore,West,1265000,28.6,3.69,253.0
2023-06-20,Coimbatore,ALL,2300000,29.86,3.95,460.0
2023-06-20,Coimbatore,East,1035000,29.86,3.95,207.0
2023-06-20,Coimbatore,West,1265000,29.86,3.95,253.0
2023-06-21,Coimbatore,ALL,2300000,30.23,0.43,460.0
2023-06-21,Coimbatore,East,1035000,30.23,0.43,207.0
2023-06-21,Coimbatore,West,1265000,30.23,0.43,253.0
2023-06-22,Coimbatore,ALL,2300000,32.99,2.01,483.0
2023-06-22,Coimbatore,East,1035000,32.99,2.01,217.35
2023-06-22,Coimbatore,West,1265000,32.99,2.01,265.65
2023-06-23,Coimbatore,ALL,2300000,25.33,2.14,460.0
2023-06-23,Coimbatore,East,1035000,25.33,2.14,207.0
2023-06-23,Coimbatore,West,1265000,25.33,2.14,253.0
2023-06-24,Coimbatore,ALL,2300000,34.5,4.7,483.0
2023-06-24,Coimbatore,East,1035000,34.5,4.7,217.35
2023-06-24,Coimbatore,West,1265000,34.5,4.7,265.65
2023-06-25,Coimbatore,ALL,2300000,28.95,2.3,460.0
2023-06-25,Coimbatore,East,1035000,28.95,2.3,207.0
2023-06-25,Coimbatore,West,1265000,28.95,2.3,253.0
2023-06-26,Coimbatore,ALL,2300000,29.04,7.15,437.0
2023-06-26,Coimbatore,East,1035000,29.04,7.15,196.65
2023-06-26,Coimbatore,West,1265000,29.04,7.15,240.35
2023-06-27,Coimbatore,ALL,2300000,31.15,3.86,460.0
2023-06-27,Coimbatore,East,1035000,31.15,3.86,207.0
2023-06-27,Coimbatore,West,1265000,31.15,3.86,253.0
2023-06-28,Coimbatore,ALL,2300000,33.09,3.48,483.0
2023-06-28,Coimbatore,East,1035000,33.09,3.48,217.35
2023-06-28,Coimbatore,West,1265000,33.09,3.48,265.65
2023-06-29,Coimbatore,ALL,2300000,29.22,2.61,460.0
2023-06-29,Coimbatore,East,1035000,29.22,2.61,207.0
2023-06-29,Coimbatore,West,1265000,29.22,2.61,253.0
2023-06-30,Coimbatore,ALL,2300000,29.79,2.93,460.0
2023-06-30,Coimbatore,East,1035000,29.79,2.93,207.0
2023-06-30,Coimbatore,West,1265000,29.79,2.93,253.0
2023-07-01,Coimbatore,ALL,2300000,32.18,3.1,483.0
2023-07-01,Coimbatore,East,1035000,32.18,3.1,217.35
2023-07-01,Coimbatore,West,1265000,32.18,3.1,265.65
2023-07-02,Coimbatore,ALL,2300000,32.2,2.84,483.0
2023-07-02,Coimbatore,East,1035000,32.2,2.84,217.35
2023-07-02,Coimbatore,West,1265000,32.2,2.84,265.65
2023-07-03,Coimbatore,ALL,2300000,30.24,0.0,460.0
2023-07-03,Coimbatore,East,1035000,30.24,0.0,207.0
2023-07-03,Coimbatore,West,1265000,30.24,0.0,253.0
2023-07-04,Coimbatore,ALL,2300000,32.75,3.69,483.0
2023-07-04,Coimbatore,East,1035000,32.75,3.69,217.35
2023-07-04,Coimbatore,West,1265000,32.75,3.69,265.65
2023-07-05,Coimbatore,ALL,2300000,32.99,0.0,483.0
2023-07-05,Coimbatore,East,1035000,32.99,0.0,217.35
2023-07-05,Coimbatore,West,1265000,32.99,0.0,265.65
2023-07-06,Coimbatore,ALL,2300000,36.27,2.72,483.0
2023-07-06,Coimbatore,East,1035000,36.27,2.72,217.35
2023-07-06,Coimbatore,West,1265000,36.27,2.72,265.65
2023-07-07,Coimbatore,ALL,2300000,33.32,0.92,483.0
2023-07-07,Coimbatore,East,1035000,33.32,0.92,217.35
2023-07-07,Coimbatore,West,1265000,33.32,0.92,265.65
2023-07-08,Coimbatore,ALL,2300000,31.84,0.89,460.0
2023-07-08,Coimbatore,East,1035000,31.84,0.89,207.0
2023-07-08,Coimbatore,West,1265000,31.84,0.89,253.0
2023-07-09,Coimbatore,ALL,2300000,28.13,6.83,437.0
2023-07-09,Coimbatore,East,1035000,28.13,6.83,196.65
2023-07-09,Coimbatore,West,1265000,28.13,6.83,240.35
2023-07-10,Coimbatore,ALL,2300000,29.43,3.43,460.0
2023-07-10,Coimbatore,East,1035000,29.43,3.43,207.0
2023-07-10,Coimbatore,West,1265000,29.43,3.43,253.0
2023-07-11,Coimbatore,ALL,2300000,32.61,3.99,483.0
2023-07-11,Coimbatore,East,1035000,32.61,3.99,217.35
2023-07-11,Coimbatore,West,1265000,32.61,3.99,265.65
2023-07-12,Coimbatore,ALL,2300000,30.45,3.73,460.0
2023-07-12,Coimbatore,East,1035000,30.45,3.73,207.0
2023-07-12,Coimbatore,West,1265000,30.45,3.73,253.0
2023-07-13,Coimbatore,ALL,2300000,37.21,2.88,483.0
2023-07-13,Coimbatore,East,1035000,37.21,2.88,217.35
2023-07-13,Coimbatore,West,1265000,37.21,2.88,265.65
2023-07-14,Coimbatore,ALL,2300000,30.6,5.1,460.0
2023-07-14,Coimbatore,East,1035000,30.6,5.1,207.0
2023-07-14,Coimbatore,West,1265000,30.6,5.1,253.0
2023-07-15,Coimbatore,ALL,2300000,33.32,5.37,483.0
2023-07-15,Coimbatore,East,1035000,33.32,5.37,217.35
2023-07-15,Coimbatore,West,1265000,33.32,5.37,265.65
2023-07-16,Coimbatore,ALL,2300000,31.92,0.71,460.0
2023-07-16,Coimbatore,East,1035000,31.92,0.71,207.0
2023-07-16,Coimbatore,West,1265000,31.92,0.71,253.0
2023-07-17,Coimbatore,ALL,2300000,34.9,0.71,483.0
2023-07-17,Coimbatore,East,1035000,34.9,0.71,217.35
2023-07-17,Coimbatore,West,1265000,34.9,0.71,265.65
2023-07-18,Coimbatore,ALL,2300000,30.91,1.49,460.0
2023-07-18,Coimbatore,East,1035000,30.91,1.49,207.0
2023-07-18,Coimbatore,West,1265000,30.91,1.49,253.0
2023-07-19,Coimbatore,ALL,2300000,29.81,3.66,460.0
2023-07-19,Coimbatore,East,1035000,29.81,3.66,207.0
2023-07-19,Coimbatore,West,1265000,29.81,3.66,253.0
2023-07-20,Coimbatore,ALL,2300000,30.96,3.84,460.0
2023-07-20,Coimbatore,East,1035000,30.96,3.84,207.0
2023-07-20,Coimbatore,West,1265000,30.96,3.84,253.0
2023-07-21,Coimbatore,ALL,2300000,34.84,3.91,483.0
2023-07-21,Coimbatore,East,1035000,34.84,3.91,217.35
2023-07-21,Coimbatore,West,1265000,34.84,3.91,265.65
2023-07-22,Coimbatore,ALL,2300000,29.27,4.93,460.0
2023-07-22,Coimbatore,East,1035000,29.27,4.93,207.0
2023-07-22,Coimbatore,West,1265000,29.27,4.93,253.0
2023-07-23,Coimbatore,ALL,2300000,33.57,0.54,483.0
2023-07-23,Coimbatore,East,1035000,33.57,0.54,217.35
2023-07-23,Coimbatore,West,1265000,33.57,0.54,265.65
2023-07-24,Coimbatore,ALL,2300000,31.79,4.4,460.0
2023-07-24,Coimbatore,East,1035000,31.79,4.4,207.0
2023-07-24,Coimbatore,West,1265000,31.79,4.4,253.0
2023-07-25,Coimbatore,ALL,2300000,29.11,5.75,460.0
2023-07-25,Coimbatore,East,1035000,29.11,5.75,207.0
2023-07-25,Coimbatore,West,1265000,29.11,5.75,253.0
2023-07-26,Coimbatore,ALL,2300000,29.55,3.25,460.0
2023-07-26,Coimbatore,East,1035000,29.55,3.25,207.0
2023-07-26,Coimbatore,West,1265000,29.55,3.25,253.0
2023-07-27,Coimbatore,ALL,2300000,29.48,3.03,460.0
2023-07-27,Coimbatore,East,1035000,29.48,3.03,207.0
2023-07-27,Coimbatore,West,1265000,29.48,3.03,253.0
2023-07-28,Coimbatore,ALL,2300000,26.71,0.12,460.0
2023-07-28,Coimbatore,East,1035000,26.71,0.12,207.0
2023-07-28,Coimbatore,West,1265000,26.71,0.12,253.0
2023-07-29,Coimbatore,ALL,2300000,34.78,1.31,483.0
2023-07-29,Coimbatore,East,1035000,34.78,1.31,217.35
2023-07-29,Coimbatore,West,1265000,34.78,1.31,265.65
2023-07-30,Coimbatore,ALL,2300000,27.03,0.0,460.0
2023-07-30,Coimbatore,East,1035000,27.03,0.0,207.0
2023-07-30,Coimbatore,West,1265000,27.03,0.0,253.0
2023-07-31,Coimbatore,ALL,2300000,28.08,0.35,460.0
2023-07-31,Coimbatore,East,1035000,28.08,0.35,207.0
2023-07-31,Coimbatore,West,1265000,28.08,0.35,253.0
2023-08-01,Coimbatore,ALL,2300000,34.93,5.02,483.0
2023-08-01,Coimbatore,East,1035000,34.93,5.02,217.35
2023-08-01,Coimbatore,West,1265000,34.93,5.02,265.65
2023-08-02,Coimbatore,ALL,2300000,27.94,7.5,437.0
2023-08-02,Coimbatore,East,1035000,27.94,7.5,196.65
2023-08-02,Coimbatore,West,1265000,27.94,7.5,240.35
2023-08-03,Coimbatore,ALL,2300000,32.95,2.35,483.0
2023-08-03,Coimbatore,East,1035000,32.95,2.35,217.35
2023-08-03,Coimbatore,West,1265000,32.95,2.35,265.65
2023-08-04,Coimbatore,ALL,2300000,22.5,7.58,437.0
2023-08-04,Coimbatore,East,1035000,22.5,7.58,196.65
2023-08-04,Coimbatore,West,1265000,22.5,7.58,240.35
2023-08-05,Coimbatore,ALL,2300000,25.83,0.0,460.0
2023-08-05,Coimbatore,East,1035000,25.83,0.0,207.0
2023-08-05,Coimbatore,West,1265000,25.83,0.0,253.0
2023-08-06,Coimbatore,ALL,2300000,33.07,7.88,483.0
2023-08-06,Coimbatore,East,1035000,33.07,7.88,217.35
2023-08-06,Coimbatore,West,1265000,33.07,7.88,265.65
2023-08-07,Coimbatore,ALL,2300000,34.15,4.13,483.0
2023-08-07,Coimbatore,East,1035000,34.15,4.13,217.35
2023-08-07,Coimbatore,West,1265000,34.15,4.13,265.65
2023-08-08,Coimbatore,ALL,2300000,31.78,4.71,460.0
2023-08-08,Coimbatore,East,1035000,31.78,4.71,207.0
2023-08-08,Coimbatore,West,1265000,31.78,4.71,253.0
2023-08-09,Coimbatore,ALL,2300000,32.28,3.56,483.0
2023-08-09,Coimbatore,East,1035000,32.28,3.56,217.35
2023-08-09,Coimbatore,West,1265000,32.28,3.56,265.65
2023-08-10,Coimbatore,ALL,2300000,30.31,2.87,460.0
2023-08-10,Coimbatore,East,1035000,30.31,2.87,207.0
2023-08-10,Coimbatore,West,1265000,30.31,2.87,253.0
2023-08-11,Coimbatore,ALL,2300000,27.74,2.44,460.0
2023-08-11,Coimbatore,East,1035000,27.74,2.44,207.0
2023-08-11,Coimbatore,West,1265000,27.74,2.44,253.0
2023-08-12,Coimbatore,ALL,2300000,24.92,2.8,460.0
2023-08-12,Coimbatore,East,1035000,24.92,2.8,207.0
2023-08-12,Coimbatore,West,1265000,24.92,2.8,253.0
2023-08-13,Coimbatore,ALL,2300000,27.03,0.79,460.0
2023-08-13,Coimbatore,East,1035000,27.03,0.79,207.0
2023-08-13,Coimbatore,West,1265000,27.03,0.79,253.0
2023-08-14,Coimbatore,ALL,2300000,30.54,5.78,460.0
2023-08-14,Coimbatore,East,1035000,30.54,5.78,207.0
2023-08-14,Coimbatore,West,1265000,30.54,5.78,253.0
2023-08-15,Coimbatore,ALL,2300000,32.75,0.0,483.0
2023-08-15,Coimbatore,East,1035000,32.75,0.0,217.35
2023-08-15,Coimbatore,West,1265000,32.75,0.0,265.65
2023-08-16,Coimbatore,ALL,2300000,27.03,4.88,460.0
2023-08-16,Coimbatore,East,1035000,27.03,4.88,207.0
2023-08-16,Coimbatore,West,1265000,27.03,4.88,253.0
2023-08-17,Coimbatore,ALL,2300000,27.05,2.55,460.0
2023-08-17,Coimbatore,East,1035000,27.05,2.55,207.0
2023-08-17,Coimbatore,West,1265000,27.05,2.55,253.0
2023-08-18,Coimbatore,ALL,2300000,31.65,1.06,460.0
2023-08-18,Coimbatore,East,1035000,31.65,1.06,207.0
2023-08-18,Coimbatore,West,1265000,31.65,1.06,253.0
2023-08-19,Coimbatore,ALL,2300000,30.32,0.33,460.0
2023-08-19,Coimbatore,East,1035000,30.32,0.33,207.0
2023-08-19,Coimbatore,West,1265000,30.32,0.33,253.0
2023-08-20,Coimbatore,ALL,2300000,28.2,3.64,460.0
2023-08-20,Coimbatore,East,1035000,28.2,3.64,207.0
2023-08-20,Coimbatore,West,1265000,28.2,3.64,253.0
2023-08-21,Coimbatore,ALL,2300000,25.22,3.88,460.0
2023-08-21,Coimbatore,East,1035000,25.22,3.88,207.0
2023-08-21,Coimbatore,West,1265000,25.22,3.88,253.0
2023-08-22,Coimbatore,ALL,2300000,29.94,4.1,460.0
2023-08-22,Coimbatore,East,1035000,29.94,4.1,207.0
2023-08-22,Coimbatore,West,1265000,29.94,4.1,253.0
2023-08-23,Coimbatore,ALL,2300000,30.67,5.73,460.0
2023-08-23,Coimbatore,East,1035000,30.67,5.73,207.0
2023-08-23,Coimbatore,West,1265000,30.67,5.73,253.0
2023-08-24,Coimbatore,ALL,2300000,30.38,2.14,460.0
2023-08-24,Coimbatore,East,1035000,30.38,2.14,207.0
2023-08-24,Coimbatore,West,1265000,30.38,2.14,253.0
2023-08-25,Coimbatore,ALL,2300000,30.37,4.09,460.0
2023-08-25,Coimbatore,East,1035000,30.37,4.09,207.0
2023-08-25,Coimbatore,West,1265000,30.37,4.09,253.0
2023-08-26,Coimbatore,ALL,2300000,30.15,3.08,460.0
2023-08-26,Coimbatore,East,1035000,30.15,3.08,207.0
2023-08-26,Coimbatore,West,1265000,30.15,3.08,253.0
2023-08-27,Coimbatore,ALL,2300000,27.89,1.67,460.0
2023-08-27,Coimbatore,East,1035000,27.89,1.67,207.0
2023-08-27,Coimbatore,West,1265000,27.89,1.67,253.0
2023-08-28,Coimbatore,ALL,2300000,25.79,6.5,437.0
2023-08-28,Coimbatore,East,1035000,25.79,6.5,196.65
2023-08-28,Coimbatore,West,1265000,25.79,6.5,240.35
2023-08-29,Coimbatore,ALL,2300000,26.27,1.61,460.0
2023-08-29,Coimbatore,East,1035000,26.27,1.61,207.0
2023-08-29,Coimbatore,West,1265000,26.27,1.61,253.0
2023-08-30,Coimbatore,ALL,2300000,27.84,4.79,460.0
2023-08-30,Coimbatore,East,1035000,27.84,4.79,207.0
2023-08-30,Coimbatore,West,1265000,27.84,4.79,253.0
2023-08-31,Coimbatore,ALL,2300000,29.12,5.5,460.0
2023-08-31,Coimbatore,East,1035000,29.12,5.5,207.0
2023-08-31,Coimbatore,West,1265000,29.12,5.5,253.0
2023-09-01,Coimbatore,ALL,2300000,27.98,3.56,460.0
2023-09-01,Coimbatore,East,1035000,27.98,3.56,207.0
2023-09-01,Coimbatore,West,1265000,27.98,3.56,253.0
2023-09-02,Coimbatore,ALL,2300000,27.49,7.29,437.0
2023-09-02,Coimbatore,East,1035000,27.49,7.29,196.65
2023-09-02,Coimbatore,West,1265000,27.49,7.29,240.35
2023-09-03,Coimbatore,ALL,2300000,26.44,3.62,460.0
2023-09-03,Coimbatore,East,1035000,26.44,3.62,207.0
2023-09-03,Coimbatore,West,1265000,26.44,3.62,253.0
2023-09-04,Coimbatore,ALL,2300000,31.9,3.83,460.0
2023-09-04,Coimbatore,East,1035000,31.9,3.83,207.0
2023-09-04,Coimbatore,West,1265000,31.9,3.83,253.0
2023-09-05,Coimbatore,ALL,2300000,29.44,2.74,460.0
2023-09-05,Coimbatore,East,1035000,29.44,2.74,207.0
2023-09-05,Coimbatore,West,1265000,29.44,2.74,253.0
2023-09-06,Coimbatore,ALL,2300000,30.13,2.71,460.0
2023-09-06,Coimbatore,East,1035000,30.13,2.71,207.0
2023-09-06,Coimbatore,West,1265000,30.13,2.71,253.0
2023-09-07,Coimbatore,ALL,2300000,32.89,7.42,483.0
2023-09-07,Coimbatore,East,1035000,32.89,7.42,217.35
2023-09-07,Coimbatore,West,1265000,32.89,7.42,265.65
2023-09-08,Coimbatore,ALL,2300000,28.33,0.26,460.0
2023-09-08,Coimbatore,East,1035000,28.33,0.26,207.0
2023-09-08,Coimbatore,West,1265000,28.33,0.26,253.0
2023-09-09,Coimbatore,ALL,2300000,29.74,8.16,437.0
2023-09-09,Coimbatore,East,1035000,29.74,8.16,196.65
2023-09-09,Coimbatore,West,1265000,29.74,8.16,240.35
2023-09-10,Coimbatore,ALL,2300000,27.59,6.28,437.0
2023-09-10,Coimbatore,East,1035000,27.59,6.28,196.65
2023-09-10,Coimbatore,West,1265000,27.59,6.28,240.35
2023-09-11,Coimbatore,ALL,2300000,35.03,1.89,483.0
2023-09-11,Coimbatore,East,1035000,35.03,1.89,217.35
2023-09-11,Coimbatore,West,1265000,35.03,1.89,265.65
2023-09-12,Coimbatore,ALL,2300000,31.71,6.26,437.0
2023-09-12,Coimbatore,East,1035000,31.71,6.26,196.65
2023-09-12,Coimbatore,West,1265000,31.71,6.26,240.35
2023-09-13,Coimbatore,ALL,2300000,28.86,2.59,460.0
2023-09-13,Coimbatore,East,1035000,28.86,2.59,207.0
2023-09-13,Coimbatore,West,1265000,28.86,2.59,253.0
2023-09-14,Coimbatore,ALL,2300000,28.25,0.97,460.0
2023-09-14,Coimbatore,East,1035000,28.25,0.97,207.0
2023-09-14,Coimbatore,West,1265000,28.25,0.97,253.0
2023-09-15,Coimbatore,ALL,2300000,28.05,0.55,460.0
2023-09-15,Coimbatore,East,1035000,28.05,0.55,207.0
2023-09-15,Coimbatore,West,1265000,28.05,0.55,253.0
2023-09-16,Coimbatore,ALL,2300000,30.1,1.46,460.0
2023-09-16,Coimbatore,East,1035000,30.1,1.46,207.0
2023-09-16,Coimbatore,West,1265000,30.1,1.46,253.0
2023-09-17,Coimbatore,ALL,2300000,30.7,0.0,460.0
2023-09-17,Coimbatore,East,1035000,30.7,0.0,207.0
2023-09-17,Coimbatore,West,1265000,30.7,0.0,253.0
2023-09-18,Coimbatore,ALL,2300000,30.99,4.67,460.0
2023-09-18,Coimbatore,East,1035000,30.99,4.67,207.0
2023-09-18,Coimbatore,West,1265000,30.99,4.67,253.0
2023-09-19,Coimbatore,ALL,2300000,24.02,3.75,460.0
2023-09-19,Coimbatore,East,1035000,24.02,3.75,207.0
2023-09-19,Coimbatore,West,1265000,24.02,3.75,253.0
2023-09-20,Coimbatore,ALL,2300000,33.68,0.58,483.0
2023-09-20,Coimbatore,East,1035000,33.68,0.58,217.35
2023-09-20,Coimbatore,West,1265000,33.68,0.58,265.65
2023-09-21,Coimbatore,ALL,2300000,35.02,3.84,483.0
2023-09-21,Coimbatore,East,1035000,35.02,3.84,217.35
2023-09-21,Coimbatore,West,1265000,35.02,3.84,265.65
2023-09-22,Coimbatore,ALL,2300000,27.88,2.89,460.0
2023-09-22,Coimbatore,East,1035000,27.88,2.89,207.0
2023-09-22,Coimbatore,West,1265000,27.88,2.89,253.0
2023-09-23,Coimbatore,ALL,2300000,31.67,3.15,460.0
2023-09-23,Coimbatore,East,1035000,31.67,3.15,207.0
2023-09-23,Coimbatore,West,1265000,31.67,3.15,253.0
2023-09-24,Coimbatore,ALL,2300000,31.62,1.16,460.0
